MRE5 63  1 4 1    Imports in RME, industrial minerals (thousands of tonnes)
MRE6 63  1 4 1    Imports in RME, iron ores (thousands of tonnes)
MRE7 63  1 4 1    Imports in RME, non-ferrous ores (thousands of tonnes)
XRE1 63  1 4 1    Exports in RME, food (thousands of tonnes)
XRE2 63  1 4 1    Exports in RME, feed (thousands of tonnes)
XRE3 63  1 4 1    Exports in RME, wood (thousands of tonnes)
XRE4 63  1 4 1    Exports in RME, construction minerals (thousands of tonnes)
XRE5 63  1 4 1    Exports in RME, industrial minerals (thousands of tonnes)
XRE6 63  1 4 1    Exports in RME, iron ores (thousands of tonnes)
XRE7 63  1 4 1    Exports in RME, non-ferrous ores (thousands of tonnes)
RMC1 63  1 4 1    RMC (DEused + Mrme - Xrme), food (thousands of tonnes)
RMC2 63  1 4 1    RMC (DEused + Mrme - Xrme), feed (thousands of tonnes)
RMC3 63  1 4 1    RMC (DEused + Mrme - Xrme), wood (thousands of tonnes)
RMC4 63  1 4 1    RMC (DEused + Mrme - Xrme), construction minerals (thousands of tonnes)
RMC5 63  1 4 1    RMC (DEused + Mrme - Xrme), industrial minerals (thousands of tonnes)
RMC6 63  1 4 1    RMC (DEused + Mrme - Xrme), iron ores (thousands of tonnes)
RMC7 63  1 4 1    RMC (DEused + Mrme - Xrme), non-ferrous ores (thousands of tonnes)
MFRE 65  0 6 1    Energy Raw Material Equivalent (RME) coefficients for imports
XFRE 65  0 6 1    Energy Raw Material Equivalent (RMX) coefficients for exports
ERMC 62  0 1 1    EU27 Total materials in RMC (DMC in RME)
EMMC 62  0 1 1    EU27 Total materials Imports in RME
EXMC 62  0 1 1    EU27 Total materials Exports in RME
EMPU 62  0 1 1    EU27 Total materials Imports in pysical unit
EXPU 62  0 1 1    EU27 Total materials Exports in pysical unit
ERC1 63  0 1 1    EU28 RMC for Food by material users (thousands of tonnes RME)
ERC2 63  0 1 1    EU28 RMC for Feed by material users (thousands of tonnes RME)
ERC3 63  0 1 1    EU28 RMC for Wood by material users (thousands of tonnes RME)
ERC4 63  0 1 1    EU28 RMC for Construction Minerals by material users (thousands of tonnes RME)
ERC5 63  0 1 1    EU28 RMC for Industrial Minerals by material users (thousands of tonnes RME)
ERC6 63  0 1 1    EU28 RMC for Ferrous Ores by material users (thousands of tonnes RME)
ERC7 63  0 1 1    EU28 RMC for Non-ferrous Ores by material users (thousands of tonnes RME)
RRMC  1  0 4 1    RMC by region (thousands of tonnes)
RMCF 65  1 4 1    RMC of fuels (thousands of tonnes in RME)
EFMC 65  0 1 1    EU28 RMC of fuels(thousands of tonnes in RME)
PM1R 63  1 6 1    Regulation costs to be added to food costs (percentage of cost, eg 0.05 = 5%)
PM2R 63  1 6 1    Regulation costs to be added to feed costs (percentage of cost, eg 0.05 = 5%)
PM3R 63  1 6 1    Regulation costs to be added to wood costs (percentage of cost, eg 0.05 = 5%)
PM4R 63  1 6 1    Regulation costs to be added to con min costs (percentage of cost, eg 0.05 = 5%)
PM5R 63  1 6 1    Regulation costs to be added to ind min costs (percentage of cost, eg 0.05 = 5%)
PM6R 63  1 6 1    Regulation costs to be added to iron & steel ores costs (percentage of cost, eg 0.05 = 5%)
PM7R 63  1 6 1    Regulation costs to be added to non-ferrous ores costs (percentage of cost, eg 0.05 = 5%)
RMTR  1  0 2 1    revenues: Material tax (excludes regulation) revenues m euro
DC1N 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) NOX Health Mortality
DC2N 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) NOX Health Morbidity
DC3N 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) NOX Crops
DC4N 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) NOX Materials
DC1S 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) SO2 Health Mortality
DC2S 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) SO2 Health Morbidity
DC3S 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) SO2 Crops
DC4S 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) SO2 Materials
DC1P 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) PM10 Health Mortality
DC2P 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) PM10 Health Morbidity
DC3P 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) PM10 Crops
DC4P 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) PM10 Materials
DC1V 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) VOC Health Mortality
DC2V 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) VOC Health Morbidity
DC3V 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) VOC Crops
DC4V 44  1 5 1    EXTERNE damage coefficients (euro per unit of emission) VOC Materials
RMTD  1  0 1 1    Total externality damage on health mortality (EXTERNE)
RMBD  1  0 1 1    Total externality damage on health morbidity (EXTERNE)
RCRD  1  0 1 1    Total externality damage on crops (EXTERNE)
RMRD  1  0 1 1    Total externality damage on materials (EXTERNE)
JFTS  1  0 5 1    Switch for region to be included in FTT:Power (1=FTT, 0=simple treatment)
ESIN 32  1 4 1    Economic activity by emission sources
RC22  1  0 4 1    Total CO2 including non-energy sources (EDGAR)
RRVT  1 58 6 1    Use of tax revenues to reduce RSVT (standard VAT rate) (proportion)
RVTA  1  0 6 1    Actual regional standard rate of VAT
RCOP  1  0 6 1    Carbon price time series (euro/tC)
QFC   2 54 3 1    Specific QKC convverter for FTT to Electrcity sector EU reg
QFC2  2 54 3 1    Specific QKC convverter for FTT to Electrcity sector non-EU reg
ERRY  1 61 1 1    supply of fossil resources, PJ, NR x NER
RERY 61  1 1 1    Primary energy supply (before trade), PJ, NER x NR
RQG   1  0 1 1    feedback from FTT oil and gas output
RQC2  1  0 1 1    feedback from FTT coal output
RXC   1  0 1 1    feedback from FTT coal  exports
RXG   1  0 1 1    feedback from FTT oil and gas  exports
RMC   1  0 1 1    feedback from FTT coal  imports
RMG   1  0 1 1    feedback from FTT oil and gas  imports
TTTC 85 87 1 1    FTT:Transport cost components matrix
RVEH  1  0 5 1    Private passenger vehicles sales (th-veh)
RVHL  1  0 5 1    Private passenger vehicles sales (th-veh) LAG (for FTT quarterly calculation)
RVH1  1  0 5 1    Private passenger vehicles sales (th-veh) LAG (for E3ME car sales)
RVHA  1  0 5 1    Actuals for RVEH
RVHR  1  0 6 1    model residuals for RVEH
RPVE  1  0 1 1    Avg vehicle price index (1995 == 100)
RVKM  1  0 5 1    Private passenger transport demand (km/y/veh)
RVKL  1  0 5 1    Private passenger transport demand (km/y/veh) LAG (for FTT quarterly calculation)
RVK1  1  0 5 1    Private passenger transport demand (km/y/veh) LAG (for E3ME distance travelled)
RVKA  1  0 5 1    Actuals for RVKM
RVKR  1  0 6 1    model residuals for RVKM
RFLA  1  0 5 1    Actual Private passenger veh fleet size (th-veh)
RFLL  1  0 5 1    Actual Private passenger veh fleet size (th-veh) LAG
RFLT  1  0 5 1    Private passenger veh fleet size in use (from survival) (th-veh)
REVS  1  0 5 1    Private passenger veh scrappage (th-veh/y)
RTKM  1  0 5 1    Freight transport demand (M tonne-km/y)
RFVH  1  0 5 1    Freight vehicles sales (th-veh)
RFFL  1  0 5 1    Freight transport fleet (th-veh)
RVPR  1  0 5 1    Average vehicle price ($/veh)
RVP1  1  0 5 1    Average vehicle price ($/veh) LAG
RTFT  1  0 6 1    Transport Fuel taxes by technology (cents/litre)
RTCO  1  0 6 1    Registration carbon tax ($/gCO2/km)
RBFM  1  0 6 1    Biofuel blend mandates as % of vehicle fuel
TEWA 85 85 5 1    Aij exchange matrix, FTT:Transport
TEWB 85 85 5 1    Bij spillover matrix, FTT:Transport
TEWS 85  1 6 1    Private veh technology shares
TWSL 85  1 6 1    Private veh technology shares LAG
TEWG 85  1 5 1    Transport demand by technology (mln km/y)
TEWK 85  1 5 1    Private veh fleet size by technology (th-veh)
TWKL 85  1 5 1    Private veh fleet size by technology (th-veh) LAG
TEWL 85  1 6 1    Private veh fleet load factors (dist*occupancy) (km/y/veh)
TEWI 85  1 5 1    Private veh sales by technology (th-veh)
TEWW 85  0 5 1    Cumulative global sales (th-veh)
TWWL 85  0 5 1    Cumulative global sales (th-veh) LAG
TEWE 85  1 5 1    Private transport emissions by tech type (Mt/y)
TWIY 85  1 5 1    Investment in private vehicles (2000$M)
TTVT 85  1 5 1    Tax on vehicle prices by technology (th $/veh)
TTRT 85  1 6 1    Road tax by technology ($/y)
TREG 85  1 5 1    Vehicle choice regulations (phase out, 1 or 0)
TWSA 85  1 6 1    Exogenous fleet share changes (must sum to zero)
TEWC 85  1 1 1    Levelised cost of transport no tax ($/pkm)
TETC 85  1 1 1    Levelised cost of transport with taxes ($/pkm)
TEGC 85  1 1 1    Levelised cost of transport with tax + non-pecuniary ($/pkm)
TELC 85  1 6 1    Generalised cost of transport, with tax + non-pecuniary, lognormal space
TLCL 85  1 6 1    Generalised cost of tr, with tax + non-pecuniary, lognormal space LAG
TECD 85  1 1 1    Levelised cost of transport variations ($/pkm)
TLCD 85  1 6 1    Levelised cost of transport variations lognormal space
TCDL 85  1 6 1    Levelised cost of transport variations lognormal space LAG
TJEF 19  1 5 1    FTT:Transport fuel use for private transportation (th toe)
TWFC 85  1 1 1    FTT:Transport Fuel cost component by technology ($/pkm)
TWIC 85  1 1 1    FTT:Transport veh price component by technology ($/veh)
TWTC 85  1 1 1    FTT:Transport tax costs component by technology ($/pkm)
TESF 86  1 6 1    Private veh survival functions over 23y (th-veh)
TSFD 86  1 6 1    Private veh survival functions time derivative over 23y (th-veh)
TESH 86  1 5 1    Private veh sales history over 23y (th-veh)
TETH 86  1 5 1    Efficiency history relative to present over 23y (th-veh)
TJET 85 19 5 1    Tech to fuel conversion matrix
TTC  85  1 1 1    FTT:Transport, goes with BTTC
TVFC 85  1 5 1    FTT Transport fuel cost -using growth rates- (in $(2012)/toe)
RLRA  1  0 6 1 1  actual interest rates
RLRR  1  0 6 1 1  residuals on interest rates
JRLR  1  0 1 1    switch on interest rates
EXA   1  0 6 1 1  actuals for exchange rates
EXR   1  0 6 1 1  residuals for exchange rates
JEX   1  0 1 1    switches for exchange rates
RLRL  1  0 6 1 1  lagged interest rates
H2CK 73  1 6 1    Hydrogen costs: capital (euro/kw pa)
H2CF 73  1 6 1    Hydrogen costs: fuel (euro/MWh pa)
H2CO 73  1 6 1    Hydrogen costs: fixed O&M (euro/kw pa)
H2CV 73  1 6 1    Hydrogen costs: variable O&M (euro/MWh pa)
H2CM 73  1 6 1    Hydrogen costs: total costs in euro per MWh
H2GC 73  1 6 1    Hydrogen capacity by H2 technology type (MW)
H2GA 73  1 6 1    Hydrogen capacity by H2 technology type actuals (MW)
H2GR 73  1 6 1    Hydrogen capacity by H2 technology type residuals
H2GG 73  1 6 1    Hydrogen production by H2 technology type (GWh)
H2IK 73  1 6 1    Hydrogen additional capacity build cost (euro/kW)
H2NG 73  1 6 1    Hydrogen net new capacity per year (MW)
H2CE 73  1 6 1    Hydrogen efficiency factors: ratio of H2 production to fuel in kWh/kWh
H2KK 73  1 2 1    Hydrogen investment cost (current-price million euro)
H2KC 73  1 1 1    Hydrogen investment cost (constant-price million euro)
H2TM  1  0 1 1    Hydrogen transmission cost (million euro)
H2ST  1  0 1 1    Hydrogen storage cost (million euro)
RPH2  1  0 6 1    Price of hydrogen for PJR(12,)
YREM  2  1 4 1    Male industry employment (employees+self-employed)
YEM1  2  1 4 1    Lagged male industry employment (employees+self-employed)
YEMA  2  1 4 1    Actual male industry employment (employees+self-employed)
YEMR  2  1 4 1    Residuals for male industry employment (employees+self-employed)
YREF  2  1 4 1    Female industry employment (employees+self-employed)
YMEX  2  1 4 1    Exogenous male industry employment (employees+self-employed)
YFEX  2  1 4 1    Exogenous female industry employment (employees+self-employed)
YRWM  2  1 6 1    Male ave. earnings by ind. th. euros per person year
YRWF  2  1 6 1    Femal ave. earnings by ind. th. euros per person year
YWHM  2  1 6 1    Male average hours worked per week in industry
YWHF  2  1 6 1    Female average hours worked per week in industry
REMM  1  0 4 1    Regional total male employment
REMF  1  0 4 1    Regional total female employment
RUEM  1  0 4 1    Male regional unemployment
RUEF  1  0 4 1    Female regional unemployment
ZFR0 44  1 4 1    Indicator for if FR0 is set to zero through exogenous change it stays zero
PQGB  2  0 3 1    Global prices of products
HTC  80  1 1 1    FTT:Heat, goes with BHTC
HEWA 80 80 1 1    Aij exchange matrix, FTT:Heating
HEWB 80 80 1 1    Bij spillover matrix, FTT:Heating
HEWS 80  1 6 1    FTTHeating technology Shares
HWSL 80  1 6 1    FTTHeating technology Shares LAG
HEWG 80  1 5 1    FTTHeating generation useful energy GWh/y
HEWK 80  1 5 1    FTTHeating technology capacity GW
HWKL 80  1 5 1    FTTHeating technology capacity GW LAG
HEWI 80  1 5 1    FTTHeating technology added capacity GW/y
HEWW 80  0 5 1    FTTHeating tech. cumulative capacity GW
HWWL 80  0 5 1    FTTHeating tech. cumulative capacity GW LAG
HEWE 80  1 5 1    FTTHeating emissions Mt/y
HWIY 80  1 5 1    FTTHeating technology investment M Euro
HTSP 80  1 5 1    FTTHeating technology subsidies M Euro
HWIB 80  1 5 1    FTTHeating technology investment M Euro in baseline
HTVS 80  1 5 1    FTTHeating Subsidy on capital cost (%)
HTRT 80  1 5 1    FTTHeating Tax on fuel cost (%)
HREG 80  1 5 1    FTTHeating tech regulations (GWh)
HWSA 80  1 6 1    FTTHeating exog shares (p.p.)
HEFI 80  1 6 1    FTTHeating Feed in Tariff Eur/KWhUD
HETR 80  1 6 1    FTTHeating turnover rate
HFIN 80  1 6 1    FTTHeating interest rate
HFFC 19  1 6 1    FTTHeating fuel prices
HEWC 80  1 6 1    Levelised cost of heating no policies (Eur/kWhUD)
HETC 80  1 6 1    Levelised cost of heating all policies (Eur/kWhUD)
HGC1 80  1 6 1    LCOH w policies & Gamma (Eur/kWhUD)
HGC2 80  1 6 1    Marginal cost w policies, Gamma, for endo scrapping (Eur/kWhUD)
HGC3 80  1 6 1    Payback cost w policies, Gamma, for endogenous scrapping (Eur/kWhUD)
HWCD 80  1 6 1    LCOH no policies variations (Eur/kWhUD)
HGD1 80  1 6 1    LCOH policies & Gamma variations (Eur/kWhUD)
HGD2 80  1 6 1    Marginal cost w policies, Gamma, for endo scrapping (Eur/kWhUD)
HGD3 80  1 6 1    Payback cost w policies, Gamma, for endo scrapping (Eur/kWhUD)
HG1L 80  1 6 1    LCOH w policies, Gamma (Eur/kWhUD) LAG
HG2L 80  1 6 1    Marginal cost w policies, Gamma (Eur/kWhUD) LAG
HG3L 80  1 6 1    Payback cost w policies, Gamma (Eur/kWhUD) LAG
HD1L 80  1 6 1    LCOH policies & Gamma variations (Eur/kWhUD) LAG
HD2L 80  1 6 1    Marginal cost w policies, Gamma, variations (Eur/kWhUD) LAG
HD3L 80  1 6 1    Payback cost w policies, Gamma, variations (Eur/kWhUD) LAG
HJHF 19  1 5 1    FTTHeating fuel use (GWh)
HFTP 19  1 5 1    FTTHeating sum of fuel taxes and subsidies(M Eur)
HJEF 19  1 5 1    Total household fuel use incl FTTHeating (th toe)
HJET 80 19 6 1    FTTHeating Tech to fuel conversion matrix
HJFC 19  1 6 1    FTTHeating household fraction of fuel use for heating
HEWF 80  1 5 1    FTTHeating Final energy demand GWh/y
RHUD  1  0 5 1    Useful energy demand GWh/y
RHUL  1  0 5 1    Useful energy demand GWh/y LAG
HSWC  1  0 5 1    System wide costs (bare) (2014Eur/kWh)
HSTC  1  0 5 1    System wide costs (incl policies) (2014Eur/kWh)
HSTG  1  0 5 1    System wide costs (perceived by HH) (2014Eur/kWh)
HESR 80  1 6 1    FTTHeating technology RES shares (on site)
HFPR 19  1 5 1    Fuel prices relative to 2014
WGYC 43  2 6 1    converter, industry to waste generators
YWGC  2 43 6 1    converter/splitter, waste generators to industries
WGRY 43  1 1 1    gross output by waste generator
WG01 43  1 4 1    generation of animal and vegetal waste(000s tonnes)
WG02 43  1 4 1    generation of common sludge (000s tonnes)
WG03 43  1 4 1    generation of mineral waste from construction (000s tonnes)
WG04 43  1 4 1    generation of other mineral and solid waste(000s tonnes)
WG05 43  1 4 1    generation of metallic waste(000s tonnes)
WG06 43  1 4 1    generation of chemical waste(000s tonnes)
WG07 43  1 4 1    generation of glass, rubber and plastic waste(000s tonnes)
WG08 43  1 4 1    generation of wood paper and textile waste(000s tonnes)
WG09 43  1 4 1    generation of discarded equipment waste(000s tonnes)
WG10 43  1 4 1    generation of mixed ordinary waste(000s tonnes)
WD01 89  1 4 1    disposal of animal and vegetal waste(000s tonnes)
WD02 89  1 4 1    disposal of common sludge (000s tonnes)
WD03 89  1 4 1    disposal of mineral waste from construction (000s tonnes)
WD04 89  1 4 1    disposal of other mineral and solid waste(000s tonnes)
WD05 89  1 4 1    disposal of metallic waste(000s tonnes)
WD06 89  1 4 1    disposal of chemical waste(000s tonnes)
WD07 89  1 4 1    disposal of glass, rubber and plastic waste(000s tonnes)
WD08 89  1 4 1    disposal of wood paper and textile waste(000s tonnes)
WD09 89  1 4 1    disposal of discarded equipment waste(000s tonnes)
WD10 89  1 4 1    disposal of mixed ordinary waste(000s tonnes)
WC01 43  1 5 1    coefficient for generation of animal and vegetal waste
WC02 43  1 5 1    coefficient for generation of common sludge
WC03 43  1 5 1    coefficient for generation of mineral waste from construction
WC04 43  1 5 1    coefficient for generation of other mineral and solid waste
WC05 43  1 5 1    coefficient for generation of metallic waste
WC06 43  1 5 1    coefficient for generation of chemical waste
WC07 43  1 5 1    coefficient for generation of glass, rubber and plastic waste
WC08 43  1 5 1    coefficient for generation of wood paper and textile waste
WC09 43  1 5 1    coefficient for generation of discarded equipment waste
WC10 43  1 5 1    coefficient for generation of mixed ordinary waste
WF01 89  1 5 1    coefficient for disposal of animal and vegetal waste
WF02 89  1 5 1    coefficient for disposal of common sludge
WF03 89  1 5 1    coefficient for disposal of mineral waste from construction
WF04 89  1 5 1    coefficient for disposal of other mineral and solid waste
WF05 89  1 5 1    coefficient for disposal of metallic waste
WF06 89  1 5 1    coefficient for disposal of chemical waste
WF07 89  1 5 1    coefficient for disposal of glass, rubber and plastic waste
WF08 89  1 5 1    coefficient for disposal of wood paper and textile waste
WF09 89  1 5 1    coefficient for disposal of discarded equipment waste
WF10 89  1 5 1    coefficient for disposal of mixed ordinary waste
WDRR 34  1 5 1    waste disposal residuals
WDSC 89 89 6 1    waste disposal switching matrix
RWTR  1  0 2 1    revenues: regional waste tax
YRTX  2  1 2 1    exogenous taxes on industry
RTWA  1  0 1 1    tax rate on water (as % of output)
RTWL  1  0 1 1    tax rate on water (as % of output) - lagged
YR5   2  1 1 1    industry outputs  5 years lagged average
RILR  1  0 6 1    long term risk free rate of interest (endogenous)
RSPR  1  0 6 1    interest rate spread (endogenous)
RCIR  1  0 6 1    commercial rate of interest (endogenous)
YLMT  2  1 5 1    loan maturity lenght for each industry - standard 10 years
RIRR  1  0 6 1    residual terms for RILR
RIL1  1  0 6 1    lagged long term risk free rate of interest (endogenous)
RSP1  1  0 6 1    lagged interest rate spread (endogenous)
VKR   2  1 1 1    current price investment (for 3D variables - debt calculation)
DEBT  2  1 1 1    Outstanding debt for each sector
RCRR  1  0 6 1    commercial rate of interest real term EU non-EU RRLR(endogenous)
CRXH  3  1 1 1    additional exogenous consumers' expenditures from FTT-heat
RCXH  1  0 1 1    additional exogenous change in regional total consumers' expenditure from FTT-heat
TFEC 56  1 4 1    total final energy consumption (ktoe)
TPED 56  1 4 1    total primary energy demand (ktoe)
TPES 10  0 4 1    total primary energy supply (ktoe)
FRFD 82  1 4 1    Disaggregated food demand (thousands of tonnes)
RFD   1  0 4 1    Total food demand (thousands of tonnes)
PRFD 82  1 6 1    Disaggregated food price (euro/tonne)
RPFD  1  0 6 1    Average food price (euro/tonne)
FRFA 82  1 4 1    Actuals disaggregated food demand (thousands of tonnes)
RFDA  1  0 4 1    Actuals total food demand (thousands of tonnes)
RFD1  1  0 4 1    Lagged 1 year total food demand (thousands of tonnes)
RFDR  1  0 6 1    residuals for RFD
FRF1 82  1 4 1    Lagged 1 year of disaggregated food demand (thousands of tonnes)
FRFR 82  1 6 1    residuals for FRFD
RPFX  1  0 6 1    Exogenous change to average food price (euro/tonne)
PRFX 82  1 6 1    Exogenous change to disaggregated food price (euro/tonne)
FRFX 82  1 4 1    Exogenous change to disaggregated food demand (thousands of tonnes)
RFDX  1  0 4 1    Exogneous change to total food demand (thousands of tonnes)
PAXH 28  1 4 1    population adjustment from health impacts module (enters DPAR t+1) (thousands)
YNXH  1  0 5 1    normal output adjustment from health impacts of NOX, SO2, & PM10 emissions (%)
GRXH  1  0 1 1    additional gov exp adjustment from health impacts of NOX, SO2, & PM10 emissions
PAHX 28  1 4 1    premature mortality (exogenous, enters DPAR t+1) (thousands)
YNHX  1  0 5 1    exogenous normal output adjustment from health impacts (%)
GRHX  1  0 1 1    exogenous additional gov exp adjustment from health impacts
DNX1  1  0 5 1    WRI damage coefficient: mortality, NOX
DNX2  1  0 5 1    WRI damage coefficient: morbidity (labour productivity), NOX
DNX3  1  0 5 1    WRI damage coefficient: morbidity (healthcare costs), NOX
DSO1  1  0 5 1    WRI damage coefficient: mortality, SO2
DSO2  1  0 5 1    WRI damage coefficient: morbidity (labour productivity), SO2
DSO3  1  0 5 1    WRI damage coefficient: morbidity (healthcare costs), SO2
DPM1  1  0 5 1    WRI damage coefficient:  mortality, PM10
DPM2  1  0 5 1    WRI damage coefficient:  morbidity (labour productivity), PM10
DPM3  1  0 5 1    WRI damage coefficient:  morbidity (healthcare costs), PM10
RLYL  1  0 5 1    Life-years lost from health impacts of NOX, SO2, & PM10 emissions (thousands)
RWDL  1  0 5 1    Working years lost from health impacts of NOX, SO2, & PM10 emissions (thousands)
RSOA  1  0 4 1    Baseline actuals emissions of sulphur dioxide th tonnes
RNOA  1  0 4 1    Baseline actuals emissions of nitrous oxides th tonnes
RBSA  1  0 4 1    Baseline actuals emissions of PM10s th tonnes
LYNX  2  1 1 1    ln(YRN/YR) with exogenous health adjustment removed
RP25  1  0 4 1    emissions of PM2.5 (partial data) th tonnes
EP25 32  1 4 1    source emissions of PM2.5 (partial data) th tonnes
EP2A 32  1 4 1    projected emissions of PM2.5 (partial data) th tonnes
EP2R 32  1 6 1    residuals for source emissions of PM2.5
RP2A  1  0 4 1    Baseline actuals emissions of PM2.5s th tonnes
D251  1  0 5 1    WRI damage coefficient:  mortality, PM2.5
D252  1  0 5 1    WRI damage coefficient:  morbidity (labour productivity), PM2.5
D253  1  0 5 1    WRI damage coefficient:  morbidity (healthcare costs), PM2.5
SEWA 96 96 6 1    Aij exchange matrix, FTT:Steel - for end of lifetime replacements
SEWB 96 96 6 1    Bij spillover matrix, FTT:Steel
STIM 96 97 5 1    Interaction matrix between integrated steel routes and individual plant types
SEWS 96  1 6 1    Steelmaking technology shares by capacity
SWSL 96  1 6 1    Lagged steelmaking technology shares by capacity
SEWG 96  1 5 1    Steel production by technology kton/y
SEWW 96  0 5 1    Cumulative global steel production capacity by technology (kton)
SWWL 96  0 5 1    Lagged cumulative global steel production capacity by technology (kton)
SEWK 96  1 5 1    Steel production capacity by technology kton/y
SWKL 96  1 5 1    Lagged steel production capacity by technology kton/y
SEDW 96  1 5 1    Capacity changes by technology (kton/y)
SEWI 96  1 5 1    (Positive) capacity additions kton/y
SEWE 96  1 5 1    Total emissions by technology (MtCO2/y)
SWIY 96  1 6 1    Investments by technology (Mln $(2008))
SWYL 96  1 6 1    Lagged investments by technology (Mln $(2008))
SWII 96  1 6 1    Investments made by industry by technology (Mln $(2008))
SWIL 96  1 6 1    Lagged investments made by industry by technology (Mln $(2008))
SWIG 96  1 6 1    Investments made by government by technology (Mln $(2008))
SWGL 96  1 6 1    Lagged investments made by government by technology (Mln $(2008))
SEWC 96  1 6 1    Levelised cost of steelmaking without policies $(2008)/tcs
SETC 96  1 6 1    Levelised cost of steelmaking including policies $(2008)/tcs
SGC1 96  1 6 1    Levelised cost of steelmaking including policies and gamma value $(2008)/tcs
SGC2 96  1 6 1    Marginal cost of steelmaking including policies and gamma value $(2008)/tcs
SGC3 96  1 6 1    Payback cost of steelmaking including policies and gamma value $(2008)/tcs
SG1L 96  1 6 1    Lagged levelised cost of steelmaking including policies and gamma value $(2008)/tcs
SDWC 96  1 6 1    SD of LCOS $(2008)/tcs
SGD1 96  1 6 1    SD of TLCOS $(2008)/tcs
SGD2 96  1 6 1    SD of SGC2
SGD3 96  1 6 1    SD of SGC3
SWIC 96  1 6 1    Investment cost component of TLCOS $(2008)/tcs
SWFC 96  1 6 1    Material consumption cost component of TLCOS $(2008)/tcs
SOMC 96  1 6 1    O&M cost component of TLCOS $(2008)/tcs
SCOC 96  1 6 1    CO2 tax cost component of TLCOS $(2008)/tcs
SXSC  1  0 5 1    Exogenous scrap availabilty (kton)
SXSF  1  0 5 1    Exogenous future scrap availability (kton)
SXSR  1  0 5 1    Difference between consumed and total scrap demand (kton)
STRT 94  1 6 1    Subsidy or tax on materials (% of price of materials)
SEWT 96  1 6 1    Technology subsidy of tax (% of investment cost)
SEWR 96  1 6 1    Technology capacity share regulation (-)
SWSA 96  1 6 1    Exogenous capacity share additions (-)
SWKA 96  1 5 1    Exogenous capacity additions (kton/y)
SLCI 94 94 6 1    LCA-based inventory matrix (either GJ or tonne /tcs)
SJEF 19  1 5 1    Total consumption of materials (in ktoe)
SPSP  1  0 6 1    Historical steel production (ktcs/y)
SPSA  1  0 6 1    Exogenous projected steel demand (ktcs/y)
SPMA 94  1 6 1    Prices of input materials ($/tonne)
SPRI  1  0 6 1    Average price of steel sum(LTLCOS*S) ($/tcs)
STC  96  1 1 1    FTT:Steel, goes with BSTC
SEEM 94 97 6 1    FTT:Steel Material efficiency interaction matrix for learning
SRDI 96  1 6 1    FTT:Steel, R&D investments
SEEI 96  1 6 1    FTT:Steel, energy efficiency investments
SDIS  1  0 6 1    FTT:Steel - direct subsidies
SCFA 96  1 6 1    FTT:Steel, capacity factor adjustments
SCMM 94 97 6 1    FTT:Steel Cost/material matrix all plants, used for reduction in EE
SMED 94  0 6 1    FTT:Steel Material specific energy density
SCOT 96  1 6 1    FTT:Steel CO2 costs $(2008)/tcs
SMEF 94  0 6 1    FTT:Steel Material specific emission factors
SSST  1  0 6 1    FTT:Steel Steel in use phase (kton) 1900 - 2017
SD1L 96  1 6 1    FTT:Steel SD of TLCOS $(2008)/tcs LAG
SG2L 96  1 6 1    FTT:Steel Marginal costs of steelmaking alternatives $(2008)/tcs LAG
SG3L 96  1 6 1    FTT:Steel Payback costs of steelmaking alternatives $(2008)/tcs LAG
SD2L 96  1 6 1    FTT:Steel SD of TMC $(2008)/tcs LAG
SD3L 96  1 6 1    FTT:Steel SD of TPB $(2008)/tcs LAG
SCML 94 97 6 1    FTT:Steel Cost/material matrix all plants, used for reduction in EE LAG
SJCO 19  1 5 1    Total consumption of materials (in ktoe) for E3ME emission calculation
SPSL  1  0 6 1    Lagged steel demand (ktcs/y)
RSIY  1  0 5 1    Exogenous difference in investment demand for the iron and steel sector
SPRC  1  0 6 1    Average price of steel sum(LCOS*S) ($/tcs)
SPCL  1  0 6 1    Average price of steel sum(LCOS*S) ($/tcs) - LAG
SXSS  1 99 6 1    Scrap availability parameters - Sectoral split - Exogenous
SXLT  1 99 6 1    Scrap availability parameters - Product group lifetime
SXLR  1 99 6 1    Scrap availability parameters - Loss Rates
SXRR  1 99 6 1    Scrap availability parameters - Recycling rates
SICA 97  0 1 1    Global installed capacity of intermediate plants
SICL 97  0 1 1    Global installed capacity of intermediate plants - LAG
SEMR  1  0 5 1    FTT:Steel bottom up employment y-o-y growth rates
SEMS 96  1 6 1    FTT:Steel bottom up absolute employment by technology in FTE
