,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
11 Adv Diesel Mid,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816,-0.315816
12 Adv Diesel Lux,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395,-1.11395
13 LPG Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 LPG Mid,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
15 LPG Lux,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466,-0.980466
16 Hybrid Econ,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001,-0.8139540000000001
17 Hybrid Mid,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999,-0.9251219999999999
18 Hybrid Lux,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999,-0.8860379999999999
19 Electric Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20 Electric Mid,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002,-0.9534900000000002
21 Electric Lux,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86
22 motorcycles Econ,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468
23 motorcycles Lux,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907,-1.37907
24 Adv motorcycles Econ,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468,-0.000468
