Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
11 Paper & pulp,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
12 Engineering etc,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
13 Other industry,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
14 Construction,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
15 Rail transport,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
16 Road transport,1029.8358,1280.9199,1404.1514,1288.2939,1226.1237,1016.2842,921.0121,1025.0214,1101.7512,1058.549,873.9828,925.6033,941.4854,957.8439,974.6932,992.048,1009.9235,1028.3352,1047.2992,1066.8323,1086.9512,1107.6737,1129.0179,1151.0024,1173.6465,1196.97,1220.9929,1245.7368,1271.2229,1297.4735,1324.5117,1352.3611,1381.0459,1410.5913,1441.0229,1472.3677,1504.6526,1537.9062,1572.1575,1607.436,1643.7732,1681.2004,1719.7502,1759.4568,1800.3545,1842.479,1885.8674,1930.5574,1976.5881,2023.9998,2072.8337,2123.1328,2174.9407,2228.303,2283.2659,2339.8779,2398.1882,2458.2478,2520.1094,2583.8267,2649.4556
17 Domestic aviation,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
18 Other transp. serv.,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
19 Households,1029.8358,1280.9199,1404.1514,1288.2939,1226.1237,1016.2842,921.0121,1025.0214,1101.7512,1058.549,873.9828,925.6033,941.4854,957.8439,974.6932,992.048,1009.9235,1028.3352,1047.2992,1066.8323,1086.9512,1107.6737,1129.0179,1151.0024,1173.6465,1196.97,1220.9929,1245.7368,1271.2229,1297.4735,1324.5117,1352.3611,1381.0459,1410.5913,1441.0229,1472.3677,1504.6526,1537.9062,1572.1575,1607.436,1643.7732,1681.2004,1719.7502,1759.4568,1800.3545,1842.479,1885.8674,1930.5574,1976.5881,2023.9998,2072.8337,2123.1328,2174.9407,2228.303,2283.2659,2339.8779,2398.1882,2458.2478,2520.1094,2583.8267,2649.4556
"20 Agriculture, forestry",1029.8358,1280.9199,1404.1514,1288.2939,1226.1237,1016.2842,921.0121,1025.0214,1101.7512,1058.549,873.9828,925.6033,941.4854,957.8439,974.6932,992.048,1009.9235,1028.3352,1047.2992,1066.8323,1086.9512,1107.6737,1129.0179,1151.0024,1173.6465,1196.97,1220.9929,1245.7368,1271.2229,1297.4735,1324.5117,1352.3611,1381.0459,1410.5913,1441.0229,1472.3677,1504.6526,1537.9062,1572.1575,1607.436,1643.7732,1681.2004,1719.7502,1759.4568,1800.3545,1842.479,1885.8674,1930.5574,1976.5881,2023.9998,2072.8337,2123.1328,2174.9407,2228.303,2283.2659,2339.8779,2398.1882,2458.2478,2520.1094,2583.8267,2649.4556
21 Fishing,1029.8358,1280.9199,1404.1514,1288.2939,1226.1237,1016.2842,921.0121,1025.0214,1101.7512,1058.549,873.9828,925.6033,941.4854,957.8439,974.6932,992.048,1009.9235,1028.3352,1047.2992,1066.8323,1086.9512,1107.6737,1129.0179,1151.0024,1173.6465,1196.97,1220.9929,1245.7368,1271.2229,1297.4735,1324.5117,1352.3611,1381.0459,1410.5913,1441.0229,1472.3677,1504.6526,1537.9062,1572.1575,1607.436,1643.7732,1681.2004,1719.7502,1759.4568,1800.3545,1842.479,1885.8674,1930.5574,1976.5881,2023.9998,2072.8337,2123.1328,2174.9407,2228.303,2283.2659,2339.8779,2398.1882,2458.2478,2520.1094,2583.8267,2649.4556
22 Other final use,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
23 Non-energy use,1029.8358,1280.9199,1404.1514,1288.2939,1226.1237,1016.2842,921.0121,1025.0214,1101.7512,1058.549,873.9828,925.6033,941.4854,957.8439,974.6932,992.048,1009.9235,1028.3352,1047.2992,1066.8323,1086.9512,1107.6737,1129.0179,1151.0024,1173.6465,1196.97,1220.9929,1245.7368,1271.2229,1297.4735,1324.5117,1352.3611,1381.0459,1410.5913,1441.0229,1472.3677,1504.6526,1537.9062,1572.1575,1607.436,1643.7732,1681.2004,1719.7502,1759.4568,1800.3545,1842.479,1885.8674,1930.5574,1976.5881,2023.9998,2072.8337,2123.1328,2174.9407,2228.303,2283.2659,2339.8779,2398.1882,2458.2478,2520.1094,2583.8267,2649.4556
24 Aviation bunkers,1029.8358,1280.9199,1404.1514,1288.2939,1226.1237,1016.2842,921.0121,1025.0214,1101.7512,1058.549,873.9828,925.6033,941.4854,957.8439,974.6932,992.048,1009.9235,1028.3352,1047.2992,1066.8323,1086.9512,1107.6737,1129.0179,1151.0024,1173.6465,1196.97,1220.9929,1245.7368,1271.2229,1297.4735,1324.5117,1352.3611,1381.0459,1410.5913,1441.0229,1472.3677,1504.6526,1537.9062,1572.1575,1607.436,1643.7732,1681.2004,1719.7502,1759.4568,1800.3545,1842.479,1885.8674,1930.5574,1976.5881,2023.9998,2072.8337,2123.1328,2174.9407,2228.303,2283.2659,2339.8779,2398.1882,2458.2478,2520.1094,2583.8267,2649.4556
25 Marine bunkers,1029.8358,1280.9199,1404.1514,1288.2939,1226.1237,1016.2842,921.0121,1025.0214,1101.7512,1058.549,873.9828,925.6033,941.4854,957.8439,974.6932,992.048,1009.9235,1028.3352,1047.2992,1066.8323,1086.9512,1107.6737,1129.0179,1151.0024,1173.6465,1196.97,1220.9929,1245.7368,1271.2229,1297.4735,1324.5117,1352.3611,1381.0459,1410.5913,1441.0229,1472.3677,1504.6526,1537.9062,1572.1575,1607.436,1643.7732,1681.2004,1719.7502,1759.4568,1800.3545,1842.479,1885.8674,1930.5574,1976.5881,2023.9998,2072.8337,2123.1328,2174.9407,2228.303,2283.2659,2339.8779,2398.1882,2458.2478,2520.1094,2583.8267,2649.4556
