,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0011746229140271278,0.001167467932006096,0.0017264334186679648,0.00083768106219377,0.0005047975954296233,0.0006444680985077407,0.0004901659875968557,0.0003290729839356458,0.00028872749726419907,0.0002941015442752555,0.00030011999984898757,0.00030612567444438345,0.0003121003297479513,0.00031807490612514487,0.00032404629956768184,0.0003300134099613925,0.000335973520275056,0.0003419261184013141,0.0003478683188211041,0.00035379761216593257,0.00035971128104782116,0.0003656065061543248,0.0003714806643265099,0.0003773312573790197,0.00038315546861901765,0.00038895033432851013,0.0003947128445207189,0.0004004414409427016,0.0004061321283139097,0.0004117830516188235,0.00041739027699382313,0.0004229524032242575,0.0004284660247861809,0.0004339301600541719,0.0004393422859330547,0.0004447027558366075,0.0004500112750161324,0.0004552687243484949,0.0004604771249113142,0.00046563916169628603,0.0004707584543395645
3 Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 BIGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 BIGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13 Biogas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Biogas + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15 Tidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 Large Hydro,0.7836982027820103,0.773666473396023,0.7523567243975565,0.7749538192263693,0.774210851723525,0.7937919716195311,0.7876139763358153,0.7909527982302685,0.761573693670984,0.7662341535369753,0.7724332143071726,0.778382216085091,0.7840152990878353,0.7894815251734517,0.7947737353918984,0.7998837791559675,0.8048025895326358,0.8095199545407166,0.8140243917231487,0.8183029655600371,0.8223410769713203,0.8261225680180762,0.8296294610638285,0.8328408992104418,0.8357331989905474,0.8382795067268614,0.8404495913968446,0.8422091651817488,0.8435195902634394,0.844337483418002,0.8446143135953624,0.8442960238912895,0.8433228303207639,0.8416290944224791,0.8391433286383623,0.8357884569284737,0.8314824269774572,0.8261391032493485,0.8196697054229665,0.8119848130435383,0.8029967279146706
17 Onshore,0.0,0.0,0.0,0.00019074115851518491,0.0005108583286964834,0.0006704284891123245,0.0005585691757041603,0.0004872243313760133,0.00025707279505082797,0.00029974732125708707,0.0003503327953377122,0.0004094268527246328,0.0004781749271166282,0.0005582302277111149,0.0006513948037481876,0.0007597475212185708,0.0008856790534025785,0.0010319404710186402,0.0012016891558037418,0.00139854584120321,0.0016266593574602282,0.0018907735786284705,0.0021962868971689797,0.002549384842472459,0.0029571166445388703,0.00342749992675166,0.003969632901514013,0.004593843964756523,0.00531180058797418,0.006136671945278847,0.00708328880494756,0.00816832238468684,0.009410472847766393,0.010830658551580219,0.01245220997269218,0.014301057355283135,0.016405846491927372,0.018797959838877144,0.021511339076985127,0.024581988811471854,0.028047123174111992
18 Offshore,0.0,0.0,0.0,2.237121302013811e-05,5.991638397997327e-05,7.863168422303118e-05,6.551218475044509e-05,5.7144453722815274e-05,3.015096639096139e-05,3.469633329756395e-05,4.007942878254869e-05,4.639861866146423e-05,5.372182769057325e-05,6.220465602861883e-05,7.202549646767093e-05,8.338934497126638e-05,9.652974453518688e-05,0.00011171516017213795,0.00012925320776873076,0.00014949611095929762,0.00017284678201485542,0.00019976255616782875,0.00023075915969382216,0.0002664292877420774,0.00030744591978314136,0.00035457154373793107,0.0004086658777028042,0.000470700883000023,0.0005417674910981093,0.000623088426020472,0.0007160294219336332,0.0008221116781376265,0.0009430218360865366,0.0010806207987315145,0.0012369521288603561,0.0014142481777316973,0.001614932097160828,0.0018416158021510914,0.002097084838710236,0.0023842771858296743,0.0027062511165289165
19 Solar PV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002058198880800094,0.0019428969566486864,0.001969245779247861,0.002193096975165754,0.0024497875841302027,0.0027450416010502375,0.0030855791827474393,0.0034790309458655913,0.003934125968219714,0.004460796885747587,0.005070319051866738,0.0057754731571189105,0.00659038798183865,0.0075307332081671575,0.008614645673903187,0.009862610876757645,0.011297685560120837,0.012945561272532305,0.014835029024954921,0.016998099564759846,0.01947012157184641,0.022289888692883404,0.025499660442479113,0.02914497523633111,0.033274349927329326,0.037938831636661646,0.04319128767759965,0.04908543890609529,0.055674737609045004,0.06301096737238508,0.07114267132689514,0.08011367286480102
20 CSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21 Geothermal,0.2151271743039625,0.22516605867197095,0.24591684218377544,0.22399538733990162,0.22471357596836888,0.2048145001086258,0.21127177631613325,0.20817376000069707,0.23785035507030988,0.2310791023833946,0.22493335651220964,0.21888658698983082,0.21294760685244374,0.20713017745255313,0.2014337564072678,0.19585749138513378,0.19040019720328574,0.18506033774147157,0.17983600070871025,0.1747248758237678,0.16972423245103804,0.16483090135913456,0.16004127900681495,0.15535130972806138,0.15075647209975396,0.14625178590819987,0.14183183570688535,0.13749081950459702,0.13322260996441457,0.1290208515872334,0.12487908920787914,0.12079092920018247,0.11675023373426575,0.1127513461398255,0.1087893353374904,0.10486024710507535,0.1009613442523432,0.09709131477622981,0.0932504261640418,0.08944061047056892,0.08566546647554783
22 Wave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23 Fuel Cells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
